id	rule	price	store	tier	title
1478894	JEWELLERY	699000	esam	L1_inherit	مجموعه 8 قطعه عقیق رنگی آبدار اصل معدنی کد 55
1638725	JEWELLERY	699000	esam	L2_ai_cache	مجموعه 8 قطعه عقیق رنگی آبدار اصل معدنی کد 60
1638579	JEWELLERY	698000	esam	L2_ai_cache	یاقوت سرخ 2.85 قیراطی افریقایی اصل 1003
1638663	JEWELLERY	695000	esam	L2_ai_cache	عقیق سبزخوشرنگ معدنی خراسان.کد 67
1706961	JEWELLERY	695000	esam	L2_ai_cache	یاقوت سرخ افریقایی اصل 5.35 قیراطی 010
550112	JEWELLERY	690000	esam	L2_ai_cache	عقیق سلیمانی معدنی.کد 15
623112	JEWELLERY	690000	esam	L1_inherit	عقیق سه پوست خوشرنگ معدنی.کد 14
1478817	JEWELLERY	690000	esam	L1_inherit	عقیق زردخوشرنگ معدنی خراسان.14
1660897	JEWELLERY	690000	esam	L2_ai_cache	عقیق سبز زمردی معدنی.کد 60
1638472	JEWELLERY	678000	esam	L2_ai_cache	آمیتیست افریقایی طبیعی 20.80 قیراط کد 4106
1577842	JEWELLERY	650000	esam	L1_inherit	حدود 14 قیراط یاقوت کبود هندی شفاف
1706880	JEWELLERY	650000	esam	L2_ai_cache	گردنبند بینظیر و خاص ساخت ترکیه
1638457	JEWELLERY	649000	esam	L2_ai_cache	کوارتز یخی خوشرنگ معدنی.کد 23
1706958	JEWELLERY	649000	esam	L2_ai_cache	کوارتز یخی خوشرنگ معدنی.کد 67
1638884	JEWELLERY	645000	esam	L2_ai_cache	عقیق سرخ خوشرنگ خراسان.کد 41
1708123	JEWELLERY	640000	esam	L2_ai_cache	انگشتر عقیق زیبا و بینظیر
1638465	JEWELLERY	621000	esam	L2_ai_cache	یاقوت سرخ 1.8 قیراطی افریقایی اصل 1006
34676	JEWELLERY	600000	esam	L2_ai_cache	12 عدد انگشتر آلیاژی سبک وزن و ظریف درجه یک
1707041	JEWELLERY	600000	esam	L2_ai_cache	5 کیلو راف یشم طبیعی افغانستان
1707042	JEWELLERY	600000	esam	L2_ai_cache	5 کیلو راف یشم،جاسپر و سرپانتین سبز
1660628	JEWELLERY	599000	esam	L2_ai_cache	انگشترناب زمرد هندی درجه یگ.8 قیراطی
35621	JEWELLERY	590000	esam	L2_ai_cache	عقیق سلیمانی تراش دامله معدنی.کد 12
222760	JEWELLERY	590000	esam	L2_ai_cache	10 عدد انگشتر آلیاژی سبک وزن و ظریف درجه یک
1638366	JEWELLERY	590000	esam	L2_ai_cache	عقیق معدنی خوشرنگ خراسان، 56
1705893	JEWELLERY	576000	esam	L2_ai_cache	انگشتر قلمزنی گنبد شاه سنگ سنگ سلیمانی انواری یمن
1660383	JEWELLERY	575000	esam	L2_ai_cache	حراج تسبیح سندلوس خالدار اعلا کلکسیونی
1707055	JEWELLERY	575000	esam	L2_ai_cache	فیروزه آبی نیشابوری زیبا و خوش رنگ بدن احیا 070
1707771	JEWELLERY	575000	esam	L2_ai_cache	مهره های کهنه اصلی کمیاب و کلکسیونی
1660854	JEWELLERY	551000	esam	L2_ai_cache	انگشتر شیر برجسته طلایی حراج
71928	JEWELLERY	550000	esam	L1_inherit	نگین گارنت سرخ زیبا 11 قیراطی
1030915	JEWELLERY	550000	esam	L1_inherit	نگین کیوبیک زیرکونیا 11 قیراط
1368451	JEWELLERY	550000	esam	L1_inherit	نگین گارنت سرخ 11 قیراطی
1707260	JEWELLERY	550000	esam	L2_ai_cache	نگین موزانایت طلایی وارداتی
35921	JEWELLERY	549000	esam	L2_ai_cache	کوارتز یخی خوشرنگ معدنی.کد 100
771142	JEWELLERY	549000	esam	L1_inherit	شجر معدنی قائن.کد 13
1660799	JEWELLERY	549000	esam	L2_ai_cache	فیروزه آبی نیشابوری طبیعی اصل 050
1660837	JEWELLERY	545000	esam	L2_ai_cache	عقیق سبزمعدنی آبدار خراسان.کد 127
1706853	JEWELLERY	545000	esam	L2_ai_cache	عقیق سبز آبدار خراسان.کد 132
1706137	JEWELLERY	535000	esam	L2_ai_cache	انگشتر عقیق زیبا
1706850	JEWELLERY	517000	esam	L2_ai_cache	زبرجد معدنی طبیعی 3.45 قیراط 910 میل کد 0012
1706654	JEWELLERY	500000	esam	L2_ai_cache	سه عدد انگشتر شیروخورشید بقل پاسارگاد عالی
1706974	JEWELLERY	500000	esam	L2_ai_cache	انگشتر عقیق سیاه (کابوشن) قدیمی با نگین درشت
1708223	JEWELLERY	500000	esam	L2_ai_cache	انگشتر یمنی عقیق،هاله دار،خاص خاص،تمیز،تمیز
1707712	JEWELLERY	499000	esam	L2_ai_cache	عقیق سرخ پرتقالی معدنی خراسان.کد 50
1660761	JEWELLERY	498000	esam	L2_ai_cache	فیروزه آبی نیشابوری طبیعی زیبا 052
1706886	JEWELLERY	495000	esam	L2_ai_cache	زبرجد معدنی طبیعی 3.3 قیراط 97.5 میل کد 008
35402	JEWELLERY	490000	esam	L1_inherit	عقیق زرد خوشرنگ معدنی.کد 11
35414	JEWELLERY	490000	esam	L2_ai_cache	عقیق زرد خوشرنگ معدنی.کد 10
36174	JEWELLERY	490000	esam	L2_ai_cache	کوارتز یخی خوشرنگ معدنی.کد 15
550159	JEWELLERY	490000	esam	L2_ai_cache	عقیق زرد خوشرنگ معدنی.کد 12
1638349	JEWELLERY	490000	esam	L2_ai_cache	کوارتز یخی خوشرنگ معدنی.کد 95
1805086	JEWELLERY	390000	esam	L1_inherit	آویز منشور عقیق سیاه(اونیکس)کد 11
32786	JEWELLERY	379750	esam	L1_inherit	وارداتی استیل کمیاب، انگشتر درجه یک سایز 11 ، حراج
1708104	JEWELLERY	379000	esam	L1_inherit	آویز منشور کوروش وزن 17 گرم
1731094	JEWELLERY	375000	esam	L1_inherit	منشور کوروش آویز طلایی رنگ با وزن 17 گرم
1705999	JEWELLERY	371000	esam	L1_inherit	آویز منشور کوروش آویز طلایی رنگ وزن 17 گرم
222887	JEWELLERY	359150	esam	L1_inherit	انگشتر استیل وارداتی درجه یک شماره 11 ، حراج
34667	JEWELLERY	349000	esam	L1_inherit	آویز عقیق معدنی.کد 11
1660825	JEWELLERY	349000	esam	L1_inherit	آویز عقیق سیاه معدنی(اونیکس)کد 25
31841	JEWELLERY	345000	esam	L1_inherit	آویز منشور کریستال کوارتز معدنی.کد 16
31969	JEWELLERY	345000	esam	L1_inherit	آویز منشور کریستال کوارتز معدنی.کد 14
32124	JEWELLERY	345000	esam	L1_inherit	آویز عقیق سلیمانی معدنی.کد 17
1176055	JEWELLERY	345000	esam	L1_inherit	آویز عقیق سلیمانی معدنی.کد 16
1443823	JEWELLERY	345000	esam	L1_inherit	آویز منشور کوارتز معدنی،کد 17
770953	JEWELLERY	299000	esam	L1_inherit	لاجورد معدنی افغان.کد 11
1660802	JEWELLERY	299000	esam	L3_queue	عقیق کاهویی معدنی خراسان.کد 24
32527	JEWELLERY	290000	esam	L1_inherit	منشور عقیق معدنی.سایزکوچک،کد 14
34370	JEWELLERY	290000	esam	L1_inherit	آویز عقیق معدنی.کد 13
34666	JEWELLERY	290000	esam	L1_inherit	آویز خوشرنگ عقیق معدنی.کد 17
191859	JEWELLERY	279000	esam	L2_ai_cache	حراج آویز صلیب برنزی درجه یک 12 گرمی
1660426	JEWELLERY	279000	esam	L2_ai_cache	انگشتر طرح لنگر طلایی حراج
1660468	JEWELLERY	279000	esam	L2_ai_cache	انگشتر وارداتی ظریف
1660755	JEWELLERY	279000	esam	L2_ai_cache	حراج آویز قلب با زنجیر ظریف
1660855	JEWELLERY	279000	esam	L2_ai_cache	انگشتر زنانه دخترانه طلایی وارداتی، سایز 9 ، حراج
1706024	JEWELLERY	279000	esam	L2_ai_cache	فروهر با وزن 19 گرم دو رو، آویز فروهر
1706367	JEWELLERY	279000	esam	L2_ai_cache	آویز فروهر با وزن 19 گرم دو رو شیک
1708307	JEWELLERY	279000	esam	L2_ai_cache	حراج آویز قلب زیبا و کلاسیک
1705890	JEWELLERY	278000	esam	L2_ai_cache	انگشتر سلطنتی شفت العبد یمنی با طبع سرخ در زیر نور
1708325	JEWELLERY	276450	esam	L2_ai_cache	حراج انگشتر زنانه دخترانه طلایی سایز 7 درجه یک
1683115	JEWELLERY	275750	esam	L2_ai_cache	حراج انگشتر کمیاب نقره ای رنگ
1660454	JEWELLERY	275000	esam	L2_ai_cache	انگشتر وارداتی زنانه دخترانه
1661044	JEWELLERY	275000	esam	L2_ai_cache	انگشتر وارداتی کمیاب آنتیک و شیک
1683094	JEWELLERY	275000	esam	L2_ai_cache	انگشتر وارداتی حراج
1707349	JEWELLERY	275000	esam	L2_ai_cache	گردنبند آویز قلب با زنجیر ظریف 45 سانتی
1756013	JEWELLERY	275000	esam	L2_ai_cache	انگشتر وارداتی آنتیک با نگین مصنوعی
843823	JEWELLERY	271000	esam	L1_inherit	حراج آویز آنتیک دو رو شیک با وزن 17 گرم
1683093	JEWELLERY	270150	esam	L2_ai_cache	حراج انگشتر آنتیک
1660456	JEWELLERY	270000	esam	L2_ai_cache	انگشتر کلاسیک کمیاب
1660464	JEWELLERY	270000	esam	L2_ai_cache	حراج انگشتر نگین سبز
1660771	JEWELLERY	270000	esam	L2_ai_cache	گردنبند وارداتی رنگ ثابت طلایی رنگ mother
1660782	JEWELLERY	270000	esam	L2_ai_cache	گردنبند S وارداتی رنگ ثابت طلایی رنگ
1660803	JEWELLERY	270000	esam	L2_ai_cache	انگشتر وارداتی زنانه دخترانه درجه یک
1660874	JEWELLERY	270000	esam	L2_ai_cache	حراج آویز قلب بسیار زیبا و کمیاب
1660925	JEWELLERY	270000	esam	L2_ai_cache	آویز قلب سرخ با زنجیر رنگ ثابت
1705923	JEWELLERY	270000	esam	L2_ai_cache	انگشتر وارداتی آنتیک با نگین های مصنوعی
1705990	JEWELLERY	270000	esam	L2_ai_cache	حراج انگشتر کلاسیک
1707064	JEWELLERY	270000	esam	L2_ai_cache	حراج انگشتر آنتیک و کمیاب
1707864	JEWELLERY	270000	esam	L2_ai_cache	انگشتر برجسته بسیار زیبا حراج
1708086	JEWELLERY	270000	esam	L2_ai_cache	انگشتر طلا روس طرح تاج کار شیک وعالی درجه یک
1708171	JEWELLERY	270000	esam	L2_ai_cache	انگشتر تاج طلایی رنگ، حراج
1806084	JEWELLERY	270000	esam	L2_ai_cache	انگشتر طرح آنتیک کمیاب و زیبا
1707854	JEWELLERY	269950	esam	L1_inherit	آویز 17 گرمی کلاسیک دو رو حراج
1408339	JEWELLERY	269350	esam	L1_inherit	مدال آویز آنتیک 17 گرمی درجه یک حراج
1638887	JEWELLERY	269000	esam	L2_ai_cache	فیروزه ابی صاف زنانه 095
1660473	JEWELLERY	269000	esam	L2_ai_cache	انگشتر وارداتی یاقوت سرخ مصنوعی حراجی
1706022	JEWELLERY	269000	esam	L2_ai_cache	آویز فروهر کلاسیک با وزن 19 گرم دو رو
1707016	JEWELLERY	269000	esam	L2_ai_cache	فیروزه شجر اصل نیشابور 094
1707278	JEWELLERY	269000	esam	L2_ai_cache	انگشتر نگین مصنوعی فیروزه ای وارداتی (جنس بدل)
1707426	JEWELLERY	269000	esam	L2_ai_cache	آویز فروهر تزیینی وارداتی (جنس درجه یک)
1707843	JEWELLERY	269000	esam	L2_ai_cache	انگشتر وارداتی یاقوت کبود مصنوعی
1731045	JEWELLERY	269000	esam	L2_ai_cache	انگشتر وارداتی نگین یاقوت مصنوعی آلیاژ بدل
1660685	JEWELLERY	268000	esam	L2_ai_cache	آویز تزیینی فروهر وارداتی (جنس درجه یک)
32334	JEWELLERY	265000	esam	L2_ai_cache	آویز فروهر طلایی رنگ با وزن 10 گرمی دو رو
1660917	JEWELLERY	265000	esam	L2_ai_cache	حراج مدل آویز آنتیک دو رو
1661018	JEWELLERY	265000	esam	L2_ai_cache	آویز فروهر کلاسیک وزن 19 گرم دو رو
1707135	JEWELLERY	265000	esam	L2_ai_cache	آویز قلب با زنجیر رنگ ثابت
1707351	JEWELLERY	265000	esam	L2_ai_cache	انگشتر نگین مصنوعی وارداتی یاقوت کبود (جنس بدل)
36432	JEWELLERY	261000	esam	L2_ai_cache	آویز فروهر وزن 10 گرمی دو رو طلایی رنگ
400967	JEWELLERY	261000	esam	L2_ai_cache	فروهر، آویز فروهر دو رو طلایی وزن 10 گرم
1660839	JEWELLERY	261000	esam	L2_ai_cache	انگشتر نگین مصنوعی وارداتی سرخ (جنس بدل)
1661021	JEWELLERY	261000	esam	L2_ai_cache	انگشتر نگین مصنوعی وارداتی (جنس بدل)
1705793	JEWELLERY	261000	esam	L2_ai_cache	انگشتر بادومی وارداتی نگین یاقوت مصنوعی
1707363	JEWELLERY	261000	esam	L2_ai_cache	انگشتر نگین یاقوت سرخ مصنوعی وارداتی (جنس بدل)
71852	JEWELLERY	260000	esam	L2_ai_cache	آویز فروهر وزن 10 گرمی دو رو طلایی رنگ
280923	JEWELLERY	260000	esam	L2_ai_cache	فروهر، آویز فروهر دو رو طلایی با وزن 10 گرمی
1505597	JEWELLERY	260000	esam	L2_ai_cache	آویز فروهر وزن 10 گرم دو رو طلایی رنگ
1638610	JEWELLERY	260000	esam	L2_ai_cache	حراج انگشتر آنتیک
1638882	JEWELLERY	260000	esam	L2_ai_cache	فیروزه صاف اصل نیشابوری 096
1660908	JEWELLERY	260000	esam	L2_ai_cache	انگشتر یاقوت مصنوعی حراج درجه یک
1661036	JEWELLERY	260000	esam	L2_ai_cache	انگشتر نگین مصنوعی عقیق وارداتی (جنس بدل)
1705790	JEWELLERY	260000	esam	L2_ai_cache	انگشتر بادومی وارداتی نگین یاقوت مصنوعی آلیاژ بدل
1706027	JEWELLERY	260000	esam	L2_ai_cache	آویز فروهر کلاسیک با وزن 10 گرم دو رو
1707134	JEWELLERY	260000	esam	L2_ai_cache	انگشتر حراجی و زیبا و درجه یک
1806085	JEWELLERY	260000	esam	L2_ai_cache	انگشتر نگین آبی
1806087	JEWELLERY	260000	esam	L2_ai_cache	انگشتر بادومی با طرح یاقوت سرخ مصنوعی
1806157	JEWELLERY	260000	esam	L2_ai_cache	حراج انگشتر با رکاب درجه یک
1806171	JEWELLERY	260000	esam	L2_ai_cache	آویز قلبی با زنجیر ظریف رنگ ثابت
1683154	JEWELLERY	259750	esam	L2_ai_cache	حراج انگشتر نگین دار
1613245	JEWELLERY	259350	esam	L2_ai_cache	آویز کلاسیک 12 گرمی، حراج
1660521	JEWELLERY	259350	esam	L2_ai_cache	حراج انگشتر کمیاب نقره ای رنگ
33373	JEWELLERY	259150	esam	L2_ai_cache	آویز برنزی دو رو درجه یک حراج واقعی 15 گرمی
1683180	JEWELLERY	259150	esam	L2_ai_cache	انگشتر نگین فیروزه مصنوعی حراجی
1708340	JEWELLERY	259150	esam	L2_ai_cache	حراج انگشتر نقره ای کمیاب
1706486	JEWELLERY	259100	esam	L2_ai_cache	آویز برنز دو سانتی درجه یک زنجیر ظریف رنگ ثابت
280933	JEWELLERY	259000	esam	L2_ai_cache	آویز کلاسیک سرباز هخامنشی دو رو وزن 10 گرم
1577927	JEWELLERY	259000	esam	L2_ai_cache	آویز سرباز هخامنشی با وزن 10 گرم دو رو طلایی رنگ
1638381	JEWELLERY	259000	esam	L2_ai_cache	آویز آنتیک دو رو سنگین و بزرگ و شیک
1660588	JEWELLERY	259000	esam	L2_ai_cache	حراج انگشتر یاقوت کبود مصنوعی ظریف
1660850	JEWELLERY	259000	esam	L2_ai_cache	انگشتر نگین مصنوعی وارداتی مشکی رنگ (جنس بدل)
1661013	JEWELLERY	259000	esam	L2_ai_cache	انگشتر نگین مصنوعی آبی وارداتی (جنس بدل)
1661014	JEWELLERY	259000	esam	L2_ai_cache	حراج آویز قلب فلزی کمیاب و بزرگ
1683170	JEWELLERY	259000	esam	L2_ai_cache	گردنبند آویز قلب، حراج
1705791	JEWELLERY	259000	esam	L2_ai_cache	انگشتر بادومی وارداتی نگین یاقوت کبود مصنوعی
1706883	JEWELLERY	259000	esam	L2_ai_cache	انگشتر طلایی رنگ حراج
1707137	JEWELLERY	259000	esam	L2_ai_cache	حراج انگشتر وارداتی یاقوت سرخ رنگ مصنوعی
1707138	JEWELLERY	259000	esam	L2_ai_cache	انگشتر وارداتی درجه یک
1731056	JEWELLERY	259000	esam	L2_ai_cache	انگشتر بادومی وارداتی نگین آبی مصنوعی آلیاژ بدل
1756256	JEWELLERY	259000	esam	L2_ai_cache	انگشتر وارداتی نگین یاقوت مصنوعی آلیاژ بدل
1806103	JEWELLERY	259000	esam	L2_ai_cache	انگشتر بادومی طرح یاقوت سرخ مصنوعی
1660870	JEWELLERY	257000	esam	L2_ai_cache	انگشتر حراجی نگین آبی
1638684	JEWELLERY	255000	esam	L2_ai_cache	حراج انگشتر عقاب
1706640	JEWELLERY	255000	esam	L2_ai_cache	وارداتی انگشتر نگین یاقوت مصنوعی با رکاب بدلی
1806181	JEWELLERY	255000	esam	L2_ai_cache	انگشتر خدا سایز کوچک حراج
1756225	JEWELLERY	254000	esam	L2_ai_cache	فیروزه نیشابوری آبی 0.87 گرم ابعاده 1013 کد 00127
33147	JEWELLERY	253000	esam	L2_ai_cache	آویز سرباز هخامنشی وزن 10 گرم دو رو طلایی رنگ
240355	JEWELLERY	252000	esam	L2_ai_cache	آویز سرباز هخامنشی وزن 10 گرم دو رو طلایی رنگ
32341	JEWELLERY	251000	esam	L2_ai_cache	سرباز هخامنشی 10 گرمی، آویز طلایی رنگ
33400	JEWELLERY	251000	esam	L2_ai_cache	آویز سرباز هخامنشی وزن 10 گرم دو رو طلایی
1443035	JEWELLERY	251000	esam	L2_ai_cache	آویز سرباز هخامنشی دو رو طلایی رنگ وزن 10 گرم
1443944	JEWELLERY	251000	esam	L2_ai_cache	آویز فروهر طلایی با وزن 10 گرمی دو رو
1443968	JEWELLERY	251000	esam	L2_ai_cache	آویز کلاسیک 10 گرمی شیک و زیبا، حراج
1706660	JEWELLERY	251000	esam	L2_ai_cache	آویز سنگ دلربا، بسیار شیک، وارداتی درجه یک
1707856	JEWELLERY	251000	esam	L2_ai_cache	انگشتر وارداتی کمیاب درجه یک
32252	JEWELLERY	250000	esam	L2_ai_cache	سرباز هخامنشی 10 گرم، آویز طلایی رنگ
32808	JEWELLERY	250000	esam	L2_ai_cache	آویز فروهر طلایی با وزن 10 گرمی دو طرفه
33059	JEWELLERY	250000	esam	L2_ai_cache	آویز سرباز هخامنشی، دو طرفه، طلایی، وزن 10 گرم
33209	JEWELLERY	250000	esam	L2_ai_cache	آویز فروهر طلایی رنگ دور رو با وزن 10 گرمی
33454	JEWELLERY	250000	esam	L2_ai_cache	آویز سرباز هخامنشی وزن 10 گرم دو رو طلایی رنگ
33581	JEWELLERY	250000	esam	L2_ai_cache	انگشتر طلا روس کار شیک سایز 10 رنگ ثابت درجه یک
33990	JEWELLERY	250000	esam	L2_ai_cache	آویز فروهر طلایی رنگ با وزن 10 گرمی و دو رو
34805	JEWELLERY	250000	esam	L2_ai_cache	آویز سرباز دو طرفه طلایی رنگ با وزن 10 گرم
280852	JEWELLERY	250000	esam	L2_ai_cache	آویز فروهر کلاسیک با وزن 10 گرم دو رو
400976	JEWELLERY	250000	esam	L2_ai_cache	آویز کلاسیک سرباز هخامنشی دو رو با وزن 10 گرمی
770931	JEWELLERY	250000	esam	L2_ai_cache	آویز کلاسیک دو رو سرباز هخامنشی با وزن 10 گرم
1247015	JEWELLERY	250000	esam	L2_ai_cache	آویز سرباز هخامنشی دو رو طلایی با وزن 10 گرم
1249764	JEWELLERY	250000	esam	L2_ai_cache	آویز سرباز هخامنشی دو طرفه طلایی رنگ با وزن 10 گرم
1638385	JEWELLERY	250000	esam	L2_ai_cache	آویز صلیب، زیبا و ظریف، حراج
1660412	JEWELLERY	250000	esam	L2_ai_cache	حراج آویز گردنبند با زنجیر ظریف رنگ ثابت
1660422	JEWELLERY	250000	esam	L2_ai_cache	حراج انگشتر شیر و تاج
1660509	JEWELLERY	250000	esam	L2_ai_cache	انگشتر حراجی وارداتی
1660862	JEWELLERY	250000	esam	L2_ai_cache	حراج انگشتر وارداتی نگین سبز مصنوعی
1660936	JEWELLERY	250000	esam	L2_ai_cache	آویز قلب سرخ با زنجیر ظریف رنگ ثابت
1661015	JEWELLERY	250000	esam	L2_ai_cache	حراج انگشتر پروانه کلاسیک فری سایز کمیاب
1683148	JEWELLERY	250000	esam	L2_ai_cache	گردنبند آویز الله علی محمّد حراج
1683167	JEWELLERY	250000	esam	L2_ai_cache	انگشتر رکاب طلایی نگین مشکی رنگ
1705987	JEWELLERY	250000	esam	L2_ai_cache	حراج دستبند وارداتی نگین کاری شده سایز متغیر
1706578	JEWELLERY	250000	esam	L2_ai_cache	انگشتر آبی رکاب نقره ای رنگ
1706589	JEWELLERY	250000	esam	L2_ai_cache	آویز برنزی 2 سانتی 4 گرمی درجه یک زنجیر رنگ ثابت
1706867	JEWELLERY	250000	esam	L2_ai_cache	حراج انگشتر نگین سبز زیبا
1706918	JEWELLERY	250000	esam	L2_ai_cache	حراج انگشتر زیبا نگین سرخ رنگ
1707056	JEWELLERY	250000	esam	L2_ai_cache	مدال آویز برنز 2 رو درجه یک 4 گرمی زنجیر رنگ ثابت
1707296	JEWELLERY	250000	esam	L2_ai_cache	انگشتر فوق العاده زیبا و شیک درجه یک عالی
1707313	JEWELLERY	250000	esam	L2_ai_cache	انگشتر فوق العاده زیبا درجه یک عالی شیک وعالی
1707318	JEWELLERY	250000	esam	L2_ai_cache	انگشتر طلا روس رنگ ثابت کار شیک وعالی درجه یک
1707368	JEWELLERY	250000	esam	L2_ai_cache	انگشتر طلا روس کار شیک وعالی کیفیت دار خاص
1707412	JEWELLERY	250000	esam	L2_ai_cache	انگشتر یاقوت سرخ نقره اصل 925
1707827	JEWELLERY	250000	esam	L2_ai_cache	پک 22 عددی عقیق آبی طرح دار وسلیمانی کد 10
1708079	JEWELLERY	250000	esam	L2_ai_cache	انگشتر نگین مصنوعی وارداتی سرخ رنگ (جنس بدل)
1708116	JEWELLERY	250000	esam	L2_ai_cache	انگشتر وارداتی نگین دار مصنوعی آلیاژ بدل
1708161	JEWELLERY	250000	esam	L2_ai_cache	آویز تاج طلایی تزیینی (جنس درجه یک)
1708329	JEWELLERY	250000	esam	L2_ai_cache	حراج انگشتر با نگین یاقوت سرخ مصنوعی
1708333	JEWELLERY	250000	esam	L2_ai_cache	حراج آویز قلب بزرگ کلاسیک کمیاب
1708335	JEWELLERY	250000	esam	L2_ai_cache	آویز قلب سرخ، شیک و کمیاب، زنجیر ظریف
1730915	JEWELLERY	250000	esam	L2_ai_cache	انگشتر یاقوت نگین مصنوعی رکاب بدل وارداتی
1805091	JEWELLERY	250000	esam	L2_ai_cache	حراج انگشتر مار کبری درجه یک وارداتی
1806168	JEWELLERY	250000	esam	L2_ai_cache	آویز تزیینی سرباز هخامنشی (جنس درجه یک)
